date,marketReturn_excess,marketRF,marketReturn,NBER_rec_index,hmlFactor,smbFactor,momentumFactor,conditionalVariance,CAPE
1965-01-31,0.0354,0.0028000000000000004,0.0382,0,0.0036,0.025699999999999997,-0.0138,0.04213275,23.26933508192246
1965-02-28,0.0044,0.003,0.0074,0,0.0022,0.0331,0.0024,0.1773196675900277,23.372068272751324
1965-03-31,-0.0134,0.0036,-0.0098,0,0.0115,0.0179,0.0017000000000000001,0.05128657844990548,23.253528200034832
1965-04-30,0.0311,0.0031,0.0342,0,0.0073,0.011399999999999999,0.0253,0.04453877551020408,23.420551954771284
1965-05-31,-0.0078000000000000005,0.0031,-0.004700000000000001,0,-0.0155,0.0002,0.0055000000000000005,0.14495875,23.708808308861926
1965-06-30,-0.055099999999999996,0.0034999999999999996,-0.05159999999999999,0,0.0023,-0.0407,-0.0318,0.806499173553719,22.385342986457776
1965-07-31,0.0144,0.0031,0.017499999999999998,0,0.0219,0.0086,0.0409,0.2300997732426304,22.300781712174423
1965-08-31,0.0273,0.0033,0.030600000000000002,0,-0.0098,0.0285,0.0258,0.033726652892561985,22.66597184596438
1965-09-30,0.0286,0.0031,0.0317,0,-0.0014000000000000002,0.0063,0.0329,0.10822494331065761,23.374146831648616
1965-10-31,0.026000000000000002,0.0031,0.0291,0,0.0155,0.0252,0.0345,0.07197052154195012,23.775745523312683
1965-11-30,-0.0003,0.0034999999999999996,0.0031999999999999997,0,0.0016,0.046900000000000004,0.044000000000000004,0.059184749999999994,23.925461156673716
1965-12-31,0.0101,0.0033,0.013399999999999999,0,0.0215,0.0207,-0.001,0.13497768595041323,23.69411154910632
1966-01-31,0.0072,0.0038,0.011,0,0.0327,0.04019999999999999,0.0528,0.060938775510204074,24.058483388421738
1966-02-28,-0.0121,0.0034999999999999996,-0.0086,0,0.0038,0.0444,0.0458,0.15657063711911356,23.700027145579394
1966-03-31,-0.025099999999999997,0.0038,-0.021299999999999996,0,-0.0213,0.0086,0.0147,0.4251863894139887,22.61111258228999
1966-04-30,0.0213,0.0034000000000000002,0.0247,0,-0.0036,0.0344,0.0588,0.15108475000000002,23.11369646261582
1966-05-31,-0.0567,0.0040999999999999995,-0.0526,0,-0.016,-0.046,-0.0471,0.9118439909297051,21.85217797676309
1966-06-30,-0.0144,0.0038,-0.0106,0,0.0049,0.0102,0.0323,0.2360605371900827,21.55525338322625
1966-07-31,-0.0163,0.0034999999999999996,-0.012799999999999999,0,0.0091,-0.0034999999999999996,-0.013000000000000001,0.476429,21.38170200743341
1966-08-31,-0.0794,0.0040999999999999995,-0.0753,0,0.005,-0.0326,-0.022099999999999998,1.258973156899811,19.913903864009807
1966-09-30,-0.0106,0.004,-0.0066,0,0.0048,-0.0101,-0.018600000000000002,0.7122807256235826,19.161676250615002
1966-10-31,0.038599999999999995,0.0045000000000000005,0.0431,0,0.0274,-0.066,-0.052000000000000005,1.1087006802721089,18.825409371315676
1966-11-30,0.0138,0.004,0.0178,0,-0.0463,0.0407,0.057300000000000004,0.36792275,19.711251211928964
1966-12-31,0.0013,0.004,0.0053,0,-0.0095,0.019299999999999998,0.009899999999999999,0.2534630385487529,19.736473752791973
1967-01-31,0.0815,0.0043,0.0858,0,0.0236,0.081,-0.07,0.20784353741496597,20.43224212538428
1967-02-28,0.0077,0.0036,0.011300000000000001,0,-0.0226,0.0332,0.0351,0.21210360110803322,21.074443163678442
1967-03-31,0.039900000000000005,0.0039000000000000003,0.043800000000000006,0,0.004699999999999999,0.0147,0.0139,0.16440826446280996,21.4438986020191
1967-04-30,0.038900000000000004,0.0032,0.042100000000000005,0,-0.0229,0.004699999999999999,0.0052,0.3583887499999999,21.686025566746245
1967-05-31,-0.0432,0.0033,-0.039900000000000005,0,0.008,0.021099999999999997,0.0066,0.34159524793388424,21.9484773896584
1967-06-30,0.0242,0.0027,0.0269,0,0.008,0.058499999999999996,0.0601,0.4842181818181819,21.552097609793485
1967-07-31,0.0458,0.0032,0.049,0,0.0275,0.0317,-0.011000000000000001,0.060922749999999984,21.80419624566637
1967-08-31,-0.009000000000000001,0.0031,-0.005900000000000001,0,0.0143,0.0043,-0.0132,0.12362570888468812,22.030627049126018
1967-09-30,0.031,0.0032,0.0342,0,-0.024700000000000003,0.0304,0.0239,0.13722275,22.219145488664793
1967-10-31,-0.0308,0.0039000000000000003,-0.0269,0,-0.0329,0.0147,0.0368,0.17062665289256196,22.068199194183883
1967-11-30,0.0037,0.0036,0.0073,0,-0.0171,0.0018,0.012199999999999999,0.521516,21.263102968336284
1967-12-31,0.0305,0.0033,0.0338,0,-0.0054,0.0562,0.032,0.11661474999999999,21.751597808723627
1968-01-31,-0.0403,0.004,-0.0363,0,0.048499999999999995,0.039900000000000005,-0.0446,0.2104035123966942,21.511535896332177
1968-02-29,-0.0374,0.0039000000000000003,-0.0335,0,0.0123,-0.0294,-0.0334,0.45889307479224367,20.42499237621422
1968-03-31,0.0021,0.0038,0.0059,0,-0.0063,-0.013000000000000001,0.0319,0.7674222222222223,19.934711308295697
1968-04-30,0.0902,0.0043,0.0945,0,-0.011000000000000001,0.056600000000000004,0.051100000000000007,0.58274475,21.27735601567174
1968-05-31,0.022799999999999997,0.0045000000000000005,0.027299999999999998,0,0.008199999999999999,0.0629,0.0375,0.15592892561983474,21.63022714277988
1968-06-30,0.006999999999999999,0.0043,0.0113,0,0.0066,-0.0019,-0.0209,0.3300650519031142,22.004623431346534
1968-07-31,-0.0269,0.0048,-0.0221,0,0.053099999999999994,-0.0128,-0.0089,0.4990415224913495,21.75353741567095
1968-08-31,0.013500000000000002,0.0042,0.0177,0,0.009899999999999999,0.0242,0.019,0.1648027777777778,21.137766793617857
1968-09-30,0.0405,0.0043,0.0448,0,0.003,0.0274,-0.0064,0.0932484429065744,21.68027563329293
1968-10-31,0.0043,0.0044,0.0087,0,0.0282,-0.005,-0.0146,0.1236777777777778,22.00460692795689
1968-11-30,0.054299999999999994,0.0042,0.058499999999999996,0,-0.0096,0.023399999999999997,0.0174,0.07813979238754325,22.19552922715815
1968-12-31,-0.0393,0.0043,-0.035,0,0.0004,0.0336,0.0032,0.13756543209876546,22.27787299543488
1969-01-31,-0.0125,0.0053,-0.007200000000000001,0,0.0166,-0.0063,-0.0015,0.31675227272727274,21.19496807284715
1969-02-28,-0.058600000000000006,0.0046,-0.054000000000000006,0,0.0089,-0.039599999999999996,-0.0255,0.2998867283950617,20.895729901987238
1969-03-31,0.026600000000000002,0.0046,0.031200000000000002,0,-0.0042,-0.003,0.0406,0.27370875000000006,20.20228761648166
1969-04-30,0.0146,0.0053,0.0199,0,0.0002,-0.008100000000000001,0.0124,0.2674285714285714,20.42860808193216
1969-05-31,-0.0009,0.0048,0.0039,0,0.0062,-0.0032,0.0181,0.19234195011337865,20.972258271972102
1969-06-30,-0.0719,0.0051,-0.0668,0,-0.011000000000000001,-0.053399999999999996,-0.0231,0.323675283446712,19.713341583757632
1969-07-31,-0.07,0.0053,-0.06470000000000001,0,0.0118,-0.032400000000000005,0.0182,1.1390752834467122,18.681708207192763
1969-08-31,0.046900000000000004,0.005,0.0519,0,-0.0375,0.008100000000000001,0.021400000000000002,0.45046666666666657,18.429515590207746
1969-09-30,-0.0297,0.0062,-0.0235,0,-0.0322,0.0123,0.024300000000000002,0.4149523809523809,18.398046344676978
1969-10-31,0.0506,0.006,0.0566,0,-0.031200000000000002,0.0392,-0.0436,0.31945973534971644,18.448662031815356
1969-11-30,-0.038,0.0052,-0.032799999999999996,0,-0.0125,-0.0255,0.036699999999999997,0.2644365650969529,18.437760084691043
1969-12-31,-0.0263,0.0064,-0.0199,0,-0.0288,-0.0368,0.0527,0.599901652892562,17.32692991374269
1970-01-31,-0.081,0.006,-0.075,1,0.0317,0.0291,0.005600000000000001,0.4079061224489796,17.09054139514021
1970-02-28,0.051399999999999994,0.0062,0.05759999999999999,1,0.0369,-0.0239,0.0027,0.4776653739612188,16.37258678715985
1970-03-31,-0.0106,0.005699999999999999,-0.004900000000000001,1,0.0408,-0.0231,-0.0036,0.4909324263038549,16.531690813943623
1970-04-30,-0.1099,0.005,-0.1049,1,0.061399999999999996,-0.061399999999999996,-0.0083,0.6512330578512397,15.873067819354064
1970-05-31,-0.069,0.0053,-0.0637,1,0.0332,-0.0461,-0.026600000000000002,4.210999092970522,13.983836060789194
1970-06-30,-0.057999999999999996,0.0058,-0.052199999999999996,1,0.0044,-0.0208,0.0564,1.241186776859504,13.799691797725183
1970-07-31,0.0692,0.0052,0.0744,1,0.009300000000000001,-0.0055000000000000005,-0.031200000000000002,0.8456357438016529,13.72649974435977
1970-08-31,0.045,0.0053,0.0503,1,0.0141,0.0148,-0.0668,0.8567061224489796,14.100456516815447
1970-09-30,0.0418,0.0054,0.0472,1,-0.0541,0.0861,-0.0864,0.5257079365079365,14.842661145242223
1970-10-31,-0.0227,0.0046,-0.0181,1,0.0021,-0.0417,0.09449999999999999,0.45954483471074375,15.064185404089633
1970-11-30,0.0462,0.0046,0.0508,1,0.0158,-0.0397,0.0259,0.429296,14.95076190879173
1970-12-31,0.0574,0.0042,0.0616,0,0.0104,0.0282,-0.023,0.19157871900826448,15.873840687205748
1971-01-31,0.0483,0.0038,0.0521,0,0.0155,0.0728,-0.06860000000000001,0.22705274999999997,16.461793943491944
1971-02-28,0.0141,0.0033,0.0174,0,-0.0124,0.018600000000000002,0.008199999999999999,0.2774138504155124,17.034534781502124
1971-03-31,0.0412,0.003,0.0442,0,-0.0395,0.026000000000000002,-0.013999999999999999,0.18445746691871456,17.402902607188874
1971-04-30,0.0315,0.0028000000000000004,0.0343,0,0.0086,-0.0049,0.013600000000000001,0.11307256235827663,17.924110447959606
1971-05-31,-0.039900000000000005,0.0029,-0.037000000000000005,0,-0.013300000000000001,-0.0104,0.009300000000000001,0.23099274999999997,17.564153279699383
1971-06-30,-0.0009,0.0037,0.0028000000000000004,0,-0.0197,-0.015300000000000001,0.0269,0.4420446280991736,17.083166880070706
1971-07-31,-0.0449,0.004,-0.040900000000000006,0,-0.0002,-0.0151,-0.0232,0.2381038548752835,16.88941470869336
1971-08-31,0.0379,0.004699999999999999,0.0426,0,0.0264,-0.0022,0.0344,1.133297520661157,16.519449443051563
1971-09-30,-0.0086,0.0037,-0.0049,0,-0.028999999999999998,0.005,0.021,0.24530748299319718,16.856792547836005
1971-10-31,-0.044199999999999996,0.0037,-0.040499999999999994,0,-0.0051,-0.0175,0.005,0.2900965986394558,16.42886270915947
1971-11-30,-0.0046,0.0037,-0.0008999999999999998,0,-0.0167,-0.0277,0.0151,0.9092752834467122,15.63871265432665
1971-12-31,0.08710000000000001,0.0037,0.0908,0,-0.0038,0.0329,-0.0062,0.36669359504132226,16.603557212925335
1972-01-31,0.024700000000000003,0.0029,0.027600000000000003,0,0.0212,0.0584,0.0007000000000000001,0.24316099773242636,17.262996797035175
1972-02-29,0.0287,0.0025,0.0312,0,-0.028300000000000002,0.0132,0.0253,0.11072600000000002,17.46414760548617
1972-03-31,0.0062,0.0027,0.0089,0,-0.0161,-0.0029,0.0294,0.2629809917355372,17.80564384961494
1972-04-30,0.0029,0.0029,0.0058,0,0.0003,0.0016,0.0279,0.198445,17.91516167849829
1972-05-31,0.0129,0.003,0.0159,0,-0.027200000000000002,-0.0271,0.0333,0.36493904958677686,17.662646200372553
1972-06-30,-0.024300000000000002,0.0029,-0.021400000000000002,0,-0.0246,0.0028000000000000004,0.019,0.14844214876033057,17.640857315740252
1972-07-31,-0.008,0.0031,-0.0049,0,0.006,-0.028999999999999998,0.0268,0.28949275,17.39869003113817
1972-08-31,0.0327,0.0029,0.0356,0,0.045599999999999995,-0.039900000000000005,-0.0536,0.22371568998109637,17.9434046880298
1972-09-30,-0.011399999999999999,0.0034000000000000002,-0.007999999999999998,0,0.0049,-0.026600000000000002,0.0183,0.23643500000000003,17.613854552912112
1972-10-31,0.0052,0.004,0.0092,0,0.012199999999999999,-0.0273,0.006999999999999999,0.37038842975206615,17.533183854158555
1972-11-30,0.046,0.0037,0.0497,0,0.048799999999999996,-0.0118,-0.0508,0.16795475,18.338894714968063
1972-12-31,0.0062,0.0037,0.009899999999999999,0,-0.0218,-0.0195,0.0495,0.2577401662049862,18.64571944207368
1973-01-31,-0.0327,0.0044,-0.0283,0,0.027000000000000003,-0.0349,0.038,0.2531324263038549,18.712530467302436
1973-02-28,-0.048499999999999995,0.0042,-0.04429999999999999,0,0.016399999999999998,-0.038900000000000004,0.0222,0.5901562326869807,17.889889599193754
1973-03-31,-0.013000000000000001,0.0046,-0.008400000000000001,0,0.025699999999999997,-0.0278,0.0355,0.6665059917355372,17.41214205829034
1973-04-30,-0.056799999999999996,0.0052,-0.05159999999999999,0,0.053899999999999997,-0.0384,0.0635,0.686521,16.935740066050823
1973-05-31,-0.0297,0.0051,-0.0246,0,0.0038,-0.06269999999999999,0.0719,1.3864446280991733,16.314338759668576
1973-06-30,-0.015700000000000002,0.0051,-0.010600000000000002,0,0.011399999999999999,-0.028399999999999998,0.0433,0.9408181405895691,15.80832304768198
1973-07-31,0.0504,0.0064,0.0568,0,-0.0526,0.07919999999999999,-0.1167,0.7830031746031746,15.889518573988783
1973-08-31,-0.0382,0.006999999999999999,-0.0312,0,0.0103,-0.02,0.0359,0.43171190926276,15.27850109470613
1973-09-30,0.047400000000000005,0.0068000000000000005,0.054200000000000005,0,0.0222,0.029300000000000003,-0.0698,0.3848138504155124,15.475308601805565
1973-10-31,-0.0083,0.006500000000000001,-0.0017999999999999995,0,0.0166,-0.0021,0.0678,0.5373168241965974,15.913516308933387
1973-11-30,-0.1278,0.005600000000000001,-0.1222,0,0.0409,-0.07719999999999999,0.08929999999999999,1.7119079365079364,14.651845159710572
1973-12-31,0.0059,0.0064,0.0123,1,0.0401,-0.054000000000000006,0.1016,2.47618475,13.49332968620589
1974-01-31,-0.0016,0.0063,0.0047,1,0.059500000000000004,0.0968,-0.0892,1.3533264462809917,13.530721892513949
1974-02-28,-0.0046,0.0058,0.0011999999999999997,1,0.024700000000000003,0.0,0.0037,0.8597418282548477,12.95732128020539
1974-03-31,-0.0282,0.005600000000000001,-0.0226,1,-0.0014000000000000002,0.025,-0.01,0.703831746031746,13.31036423914016
1974-04-30,-0.0528,0.0075,-0.0453,1,0.0092,-0.0068000000000000005,0.0206,0.7278657596371881,12.550411048540907
1974-05-31,-0.047,0.0075,-0.0395,1,-0.0208,-0.029300000000000003,-0.0029,0.8426671487603307,11.995436947329656
1974-06-30,-0.028399999999999998,0.006,-0.022399999999999996,1,0.0083,-0.0024,0.0232,1.0746887500000002,11.888498820078997
1974-07-31,-0.0806,0.006999999999999999,-0.0736,1,0.0516,0.0078000000000000005,0.03,2.0843239669421485,10.39414180532705
1974-08-31,-0.09390000000000001,0.006,-0.0879,1,0.026099999999999998,-0.0069,0.030299999999999997,1.7850520661157028,9.824195723141194
1974-09-30,-0.11789999999999999,0.008100000000000001,-0.1098,1,0.054299999999999994,0.0027,0.0424,3.2387049999999995,8.680421305646332
1974-10-31,0.1611,0.0051,0.1662,1,-0.09910000000000001,-0.034300000000000004,-0.0053,3.343251039697543,8.744983833809583
1974-11-30,-0.0453,0.0054,-0.0399,1,-0.0025,-0.011699999999999999,0.022000000000000002,1.58445275,8.948984512755604
1974-12-31,-0.0344,0.006999999999999999,-0.0274,1,0.0012,-0.047400000000000005,0.0298,1.665863038548753,8.28906005592308
1975-01-31,0.1367,0.0058,0.1425,1,0.08259999999999999,0.1106,-0.138,1.3564721074380164,8.920995508404248
1975-02-28,0.0556,0.0043,0.059899999999999995,1,-0.0447,0.0012,-0.0058,0.919994459833795,9.762246716166466
1975-03-31,0.026600000000000002,0.0040999999999999995,0.0307,1,0.0242,0.0375,-0.0207,1.0803040000000002,10.163796767444035
1975-04-30,0.042199999999999994,0.0044,0.046599999999999996,0,-0.0113,-0.0064,0.0151,0.8221966942148761,10.233076136605918
1975-05-31,0.052000000000000005,0.0044,0.056400000000000006,0,-0.0405,0.0393,-0.0058,0.6994331065759637,10.818139119335811
1975-06-30,0.0487,0.0040999999999999995,0.0528,0,0.013500000000000002,0.008100000000000001,-0.0004,0.5316657596371882,11.011354609247663
1975-07-31,-0.066,0.0048,-0.061200000000000004,0,0.0176,0.026600000000000002,0.0034000000000000002,0.4765685950413224,10.902767048238577
1975-08-31,-0.028399999999999998,0.0048,-0.0236,0,-0.0091,-0.0317,-0.0016,1.0813265306122446,10.089769593328018
1975-09-30,-0.0426,0.0053,-0.0373,0,0.0033,-0.0016,0.004,0.985328344671202,9.91890535655942
1975-10-31,0.053200000000000004,0.005600000000000001,0.058800000000000005,0,0.0034999999999999996,-0.0408,-0.0022,0.7632389413988657,10.327599777501112
1975-11-30,0.0265,0.0040999999999999995,0.0306,0,0.0203,-0.012199999999999999,-0.005,0.37331578947368416,10.435859457947899
1975-12-31,-0.016,0.0048,-0.011200000000000002,0,0.017,-0.0087,-0.001,0.611713429752066,10.250368416256839
1976-01-31,0.1215,0.004699999999999999,0.1262,0,0.0863,0.0487,0.0437,0.5800712018140589,11.18505136262215
1976-02-29,0.0031,0.0034000000000000002,0.006500000000000001,0,0.0571,0.0697,0.0038,0.6022681440443215,11.58609299444969
1976-03-31,0.0232,0.004,0.0272,0,-0.0011,-0.011699999999999999,0.0022,0.4479013232514178,11.631754403566514
1976-04-30,-0.0149,0.0042,-0.010700000000000001,0,-0.0016,-0.0008,0.0053,0.44953786848072563,11.689164132206368
1976-05-31,-0.0134,0.0037,-0.0097,0,-0.0129,-0.011899999999999999,-0.010700000000000001,0.41504399999999997,11.532053585609424
1976-06-30,0.0406,0.0043,0.044899999999999995,0,0.0073,-0.0132,-0.0044,0.33928181818181824,11.543841631417104
1976-07-31,-0.0106,0.004699999999999999,-0.005900000000000001,0,0.0174,0.0028000000000000004,-0.0015,0.19307120181405898,11.757490488689912
1976-08-31,-0.005699999999999999,0.0042,-0.0014999999999999996,0,0.0079,-0.020499999999999997,-0.0078000000000000005,0.29062314049586774,11.59798600250925
1976-09-30,0.0206,0.0044,0.025,0,-0.0031,0.0008,0.002,0.32718548752834464,11.805990949539794
1976-10-31,-0.0242,0.0040999999999999995,-0.0201,0,-0.0017000000000000001,0.0014000000000000002,-0.0043,0.4975283446712018,11.3456961363167
1976-11-30,0.0036,0.004,0.0076,0,0.015300000000000001,0.023399999999999997,0.0282,0.4855289999999998,11.248855860507966
1976-12-31,0.0565,0.004,0.0605,0,0.0223,0.030299999999999997,0.0073,0.17459008264462808,11.597589726582942
1977-01-31,-0.0403,0.0036,-0.0367,0,0.0432,0.0475,0.0405,0.22375827664399084,11.437961346787555
1977-02-28,-0.0194,0.0034999999999999996,-0.0159,0,0.0045000000000000005,0.0103,0.0034000000000000002,0.13781329639889195,11.014841854222778
1977-03-31,-0.013500000000000002,0.0038,-0.009700000000000002,0,0.0109,0.009899999999999999,0.0068000000000000005,0.23949262759924383,10.895746511662741
1977-04-30,0.0015,0.0038,0.0053,0,0.0338,-0.0013,0.04190000000000001,0.42794275000000004,10.636037409141363
1977-05-31,-0.0147,0.0037,-0.011,0,0.008100000000000001,0.0125,0.020099999999999996,0.23294195011337865,10.548486693557
1977-06-30,0.0472,0.004,0.051199999999999996,0,-0.0062,0.0207,0.016,0.16393553719008266,10.53002395909076
1977-07-31,-0.0169,0.0042,-0.0127,0,-0.006,0.0209,0.0038,0.2504304709141274,10.56769244777541
1977-08-31,-0.0176,0.0044,-0.0132,0,-0.0277,0.0155,-0.0163,0.17838790170132324,10.268385666711
1977-09-30,-0.0027,0.0043,0.0015999999999999999,0,-0.0026,0.015,0.021,0.18032290249433103,10.067742820070706
1977-10-31,-0.043899999999999995,0.0049,-0.03899999999999999,0,0.016200000000000003,0.011899999999999999,-0.0012,0.2808616780045352,9.76666629955655
1977-11-30,0.04,0.005,0.045,0,0.0023,0.0368,0.021400000000000002,0.5784276643990929,9.766299983660204
1977-12-31,0.0027,0.0049,0.0076,0,-0.0029,0.013600000000000001,0.0159,0.2650013605442177,9.678266582535924
1978-01-31,-0.06,0.0049,-0.055099999999999996,0,0.0338,0.022799999999999997,-0.0058,0.32724263038548745,9.241462260934693
1978-02-28,-0.0139,0.0046,-0.0093,0,0.008100000000000001,0.0359,0.0196,0.2662271468144044,9.045263570704742
1978-03-31,0.0285,0.0053,0.033800000000000004,0,0.0115,0.0344,0.014499999999999999,0.2054853305785124,8.950420077633895
1978-04-30,0.0787,0.0054,0.08410000000000001,0,-0.0354,0.0036,0.0049,0.527676,9.262588720866846
1978-05-31,0.0176,0.0051,0.0227,0,-0.0055000000000000005,0.0453,0.0277,0.36254814049586775,9.634910728598452
1978-06-30,-0.0169,0.0054,-0.011499999999999998,0,0.006,0.0174,0.0278,0.3768140495867769,9.54967898104174
1978-07-31,0.0512,0.005600000000000001,0.0568,0,-0.01,0.0029,0.04190000000000001,0.29197474999999995,9.425524047787361
1978-08-31,0.0378,0.005600000000000001,0.0434,0,-0.0066,0.0506,0.03,0.3610665406427221,10.023970854003757
1978-09-30,-0.0144,0.0062,-0.008199999999999999,0,0.018799999999999997,-0.0049,-0.032,0.45493474999999994,9.941887473004408
1978-10-31,-0.11900000000000001,0.0068000000000000005,-0.11220000000000001,0,0.0126,-0.0989,-0.0842,0.8196322314049586,9.533608358208832
1978-11-30,0.0271,0.006999999999999999,0.0341,0,-0.0208,0.030600000000000002,0.0545,1.524957823129252,8.928418902293151
1978-12-31,0.0087,0.0078000000000000005,0.0165,0,-0.021400000000000002,0.011899999999999999,0.0301,0.800641,9.011941819133831
1979-01-31,0.042199999999999994,0.0077,0.04989999999999999,0,0.0219,0.0355,-0.0143,0.392822520661157,9.257636919139975
1979-02-28,-0.0356,0.0073,-0.0283,0,0.011699999999999999,0.0044,-0.009899999999999999,0.3674764542936288,9.003740371045636
1979-03-31,0.0567,0.008100000000000001,0.0648,0,-0.0068000000000000005,0.032,0.0291,0.254229958677686,9.070785029660765
1979-04-30,-0.0007000000000000001,0.008,0.0073,0,0.011200000000000002,0.0217,0.0087,0.28452875000000005,9.133063566217414
1979-05-31,-0.022000000000000002,0.008199999999999999,-0.013800000000000003,0,0.0132,0.0021,-0.0055000000000000005,0.40159442148760327,8.794383289814958
1979-06-30,0.0384,0.008100000000000001,0.0465,0,0.014199999999999999,0.0113,0.0077,0.20905986394557824,8.853937764693953
1979-07-31,0.0083,0.0077,0.016,0,0.0179,0.0128,-0.010700000000000001,0.3169759637188209,8.827498045542365
1979-08-31,0.0554,0.0077,0.0631,0,-0.0158,0.019799999999999998,-0.0029,0.1391289224952741,9.127165797215032
1979-09-30,-0.0083,0.0083,0.0,0,-0.009399999999999999,-0.0026,0.0528,0.5845778393351801,9.112758990740957
1979-10-31,-0.081,0.0087,-0.0723,0,-0.0183,-0.0338,0.0204,1.2439323251417769,8.681843306899312
1979-11-30,0.052199999999999996,0.009899999999999999,0.062099999999999995,0,-0.0321,0.0281,0.0803,0.6292725623582767,8.518784302983558
1979-12-31,0.0178,0.0095,0.027299999999999998,0,-0.0213,0.041299999999999996,0.0472,0.20582274999999997,8.745204404669293
1980-01-31,0.055,0.008,0.063,0,0.018500000000000003,0.016200000000000003,0.0745,0.7501876033057852,8.850934180729109
1980-02-29,-0.0123,0.0089,-0.0034000000000000002,1,0.0059,-0.018600000000000002,0.0789,0.7621327499999999,9.054476092192516
1980-03-31,-0.129,0.0121,-0.1169,1,-0.0096,-0.067,-0.0958,2.171827664399093,8.081150900785499
1980-04-30,0.0395,0.0126,0.0521,1,0.0103,0.0105,-0.0048,1.222271201814059,7.844024504719214
1980-05-31,0.0526,0.008100000000000001,0.060700000000000004,1,0.0038,0.020499999999999997,-0.0118,0.5510412698412699,8.104225807176492
1980-06-30,0.0298,0.0060999999999999995,0.0359,1,-0.008,0.0166,0.0158,0.5175741496598638,8.51207796230674
1980-07-31,0.06509999999999999,0.0053,0.07039999999999999,1,-0.0629,0.040999999999999995,0.0029,0.43935805785123955,8.880865527295843
1980-08-31,0.0175,0.0064,0.0239,0,-0.0246,0.039,0.030600000000000002,0.7668507936507938,9.07100598161838
1980-09-30,0.0219,0.0075,0.0294,0,-0.0461,0.0096,0.054299999999999994,1.2308371882086167,9.19604013174324
1980-10-31,0.0104,0.0095,0.0199,0,-0.029300000000000003,0.0239,0.0713,0.8825209829867674,9.35784104675711
1980-11-30,0.096,0.0096,0.1056,0,-0.08109999999999999,-0.0327,0.1515,0.944388888888889,9.65404366323339
1980-12-31,-0.0446,0.0131,-0.0315,0,0.027999999999999997,-0.0028000000000000004,-0.06709999999999999,1.2549679752066119,9.389902084921742
1981-01-31,-0.0506,0.0104,-0.0402,0,0.0674,0.0291,-0.0782,0.7504045351473921,9.259404530877953
1981-02-28,0.0060999999999999995,0.010700000000000001,0.016800000000000002,0,0.0097,-0.004699999999999999,-0.013500000000000002,0.810403324099723,8.829899353831305
1981-03-31,0.036699999999999997,0.0121,0.048799999999999996,0,0.0060999999999999995,0.0334,0.008199999999999999,0.668225,9.081096883854624
1981-04-30,-0.0216,0.0108,-0.0108,0,0.022799999999999997,0.045,-0.0108,0.3746122448979592,9.085561230788741
1981-05-31,0.0013,0.0115,0.012799999999999999,0,-0.0043,0.0194,0.0356,0.39630599999999994,8.818483466548065
1981-06-30,-0.023399999999999997,0.013500000000000002,-0.009899999999999996,0,0.051399999999999994,-0.0083,-0.0567,0.422888429752066,8.765340744304925
1981-07-31,-0.0155,0.0124,-0.0031000000000000003,0,-0.0060999999999999995,-0.0207,-0.024399999999999998,0.45149938016528923,8.445319467875512
1981-08-31,-0.0702,0.0128,-0.0574,1,0.0471,-0.0195,-0.011000000000000001,0.7421333333333334,8.399806316566439
1981-09-30,-0.0719,0.0124,-0.059500000000000004,1,0.051100000000000007,-0.0268,0.0213,1.2916412698412698,7.5811630519231565
1981-10-31,0.0492,0.0121,0.0613,1,-0.0409,0.0213,0.0383,0.7899845041322314,7.649141713319211
1981-11-30,0.034,0.010700000000000001,0.044700000000000004,1,0.0191,-0.0109,-0.0021,0.57163275,7.8107525657161085
1981-12-31,-0.0363,0.0087,-0.0276,1,0.0079,0.0118,0.0128,0.3053231404958678,7.8325621371418945
1982-01-31,-0.0323,0.008,-0.024300000000000002,1,0.0319,-0.0125,0.0177,1.10385875,7.388659973375994
1982-02-28,-0.058600000000000006,0.0092,-0.049400000000000006,1,0.060899999999999996,0.0046,0.0487,0.6789041551246537,7.181823450546732
1982-03-31,-0.0182,0.0098,-0.008400000000000001,1,0.037599999999999995,-0.0019,0.028999999999999998,0.6355814744801512,6.950673793536031
1982-04-30,0.032400000000000005,0.0113,0.0437,1,-0.0308,0.016399999999999998,-0.0046,0.42527210884353744,7.259072625426145
1982-05-31,-0.0393,0.0106,-0.028700000000000003,1,0.0178,0.0017000000000000001,0.025099999999999997,0.3577127500000001,7.1926124844646235
1982-06-30,-0.0308,0.0096,-0.021200000000000004,1,0.015600000000000001,-0.0043,0.0489,0.5650107438016528,6.692133988197585
1982-07-31,-0.032,0.0105,-0.0215,1,0.0007000000000000001,0.0091,0.044000000000000004,0.34932290249433107,6.638653100208757
1982-08-31,0.11230000000000001,0.0076,0.1199,1,0.0109,-0.042800000000000005,-0.036000000000000004,2.069865289256198,6.643422752166087
1982-09-30,0.0131,0.0051,0.0182,1,0.0023,0.0287,0.0414,0.7911297052154195,7.398838200323303
1982-10-31,0.113,0.0059,0.1189,1,-0.0362,0.023799999999999998,0.0001,2.123742857142857,7.999840994534585
1982-11-30,0.046799999999999994,0.0063,0.053099999999999994,1,-0.018000000000000002,0.0463,0.0592,2.080910657596372,8.347476938155424
1982-12-31,0.005600000000000001,0.0067,0.012300000000000002,0,-0.0006,-0.0031,-0.0002,0.8760861570247935,8.467738401400476
